skids,side,class,segment,type,group
907144,l,m,3,162,N/A
1718151,l,N/A,N/A,N/A,N/A
1759114,l,N/A,N/A,N/A,N/A
1382283,l,N/A,head,N/A,N/A
1374092,l,N/A,head,N/A,N/A
1570700,l,N/A,1,N/A,N/A
251790,l,i,head,6,N/A
1726348,l,i,head,83,7
1333136,l,N/A,3,N/A,N/A
1374097,l,N/A,head,N/A,N/A
1750925,l,N/A,N/A,N/A,N/A
1382291,l,N/A,head,N/A,N/A
1759124,l,N/A,N/A,N/A,N/A
1374103,l,N/A,head,N/A,N/A
1570711,l,N/A,1,N/A,N/A
1275801,l,i,2,N/A,7
1292186,l,s,head,136,N/A
1382298,l,N/A,head,N/A,N/A
1488795,l,i,1,N/A,4
1759132,l,N/A,N/A,N/A,N/A
2029466,l,i,head,N/A,N/A
1660832,l,N/A,head,N/A,N/A
1374113,l,N/A,head,N/A,N/A
1472419,l,i,head,N/A,N/A
1275812,l,N/A,2,N/A,N/A
1382308,l,N/A,head,N/A,N/A
1685414,l,N/A,2,N/A,N/A
1759141,l,N/A,0,N/A,N/A
1349545,l,s,head,N/A,10
1570729,l,N/A,1,N/A,N/A
1415083,l,N/A,3,N/A,N/A
1374124,l,s,head,N/A,10
726958,l,N/A,2,N/A,N/A
300976,l,s,head,48,N/A
1472434,l,N/A,2,N/A,N/A
1570739,l,N/A,1,N/A,N/A
1374133,l,N/A,head,N/A,N/A
1382329,l,N/A,head,N/A,N/A
1374139,l,N/A,head,N/A,N/A
1619901,l,N/A,pygidium,N/A,N/A
1374144,l,N/A,head,N/A,N/A
1292228,l,s,head,51,N/A
1447877,l,i,1,N/A,2
1374150,l,s,head,N/A,10
55238,l,i,head,2,N/A
1570759,l,N/A,1,N/A,N/A
1308618,l,m,1,64,N/A
1374155,l,s,head,N/A,10
1325002,l,s,head,N/A,15
1390541,l,i,2,157,7
1275854,l,N/A,head,N/A,N/A
1669067,l,N/A,3,N/A,N/A
1472464,l,N/A,head,N/A,N/A
1759182,l,N/A,N/A,N/A,N/A
1849294,l,s,1,N/A,N/A
1619925,l,N/A,pygidium,N/A,N/A
1652694,l,N/A,N/A,N/A,N/A
1669077,l,N/A,3,N/A,N/A
1521624,l,N/A,1,N/A,N/A
1759190,l,N/A,N/A,N/A,N/A
1374172,l,s,head,N/A,10
1693663,l,N/A,1,N/A,N/A
1759199,l,N/A,N/A,N/A,N/A
1570785,l,N/A,3,N/A,N/A
1669089,l,N/A,3,N/A,N/A
1947619,l,N/A,3,N/A,N/A
2201572,l,N/A,N/A,N/A,N/A
1275880,l,s,head,49,N/A
1669096,l,N/A,3,N/A,N/A
1619946,l,N/A,pygidium,N/A,N/A
1759208,l,N/A,N/A,N/A,N/A
1374188,l,N/A,head,N/A,N/A
1849324,l,m,2,63,N/A
2340846,l,s,head,N/A,10
940016,l,N/A,2,N/A,N/A
1374194,l,N/A,head,N/A,N/A
1759218,l,N/A,N/A,N/A,N/A
1988596,l,N/A,3,N/A,N/A
1693686,l,N/A,1,N/A,N/A
1398775,l,N/A,2,N/A,N/A
1619960,l,N/A,pygidium,N/A,N/A
2185209,l,N/A,head,N/A,N/A
1693690,l,N/A,1,N/A,N/A
1406971,l,N/A,head,N/A,N/A
1669116,l,N/A,2,N/A,N/A
1759229,l,N/A,N/A,N/A,17
1374206,l,s,head,N/A,10
1382399,l,N/A,2,N/A,N/A
1570814,l,N/A,3,N/A,N/A
1669121,l,N/A,3,N/A,N/A
1374210,l,N/A,head,N/A,N/A
1382403,l,N/A,head,N/A,N/A
1570821,l,N/A,3,N/A,N/A
1374216,l,s,head,N/A,10
1759240,l,N/A,N/A,N/A,N/A
1112074,l,s,head,N/A,N/A
1275916,l,i,head,N/A,N/A
2242572,l,N/A,1,N/A,N/A
1669134,l,N/A,3,N/A,N/A
1759249,l,N/A,N/A,N/A,N/A
1570834,l,N/A,3,N/A,N/A
2005009,l,N/A,2,N/A,N/A
1710101,l,N/A,0,N/A,N/A
1841175,l,N/A,N/A,N/A,N/A
2185241,l,N/A,N/A,N/A,N/A
1570845,l,N/A,3,N/A,N/A
2013218,l,N/A,3,N/A,N/A
1636390,l,N/A,3,N/A,N/A
1759271,l,N/A,N/A,N/A,N/A
1472553,l,s,head,163,N/A
1914924,l,N/A,3,N/A,N/A
1292334,l,s,2,80,N/A
1570863,l,N/A,3,N/A,N/A
1808432,l,N/A,0,N/A,N/A
1759281,l,N/A,0,N/A,N/A
2005042,l,N/A,1,N/A,N/A
202807,l,N/A,head,N/A,N/A
1374263,l,N/A,2,N/A,N/A
1521721,l,N/A,2,N/A,N/A
1570873,l,N/A,3,N/A,N/A
1636409,l,N/A,3,N/A,N/A
1472572,l,N/A,head,N/A,N/A
1742908,l,N/A,0,N/A,N/A
1292352,l,i,1,N/A,4
1472577,l,i,head,N/A,N/A
2005056,l,N/A,1,N/A,N/A
1333316,l,N/A,3,N/A,N/A
1570885,l,N/A,3,N/A,N/A
1636420,l,N/A,3,N/A,N/A
1669189,l,N/A,3,N/A,N/A
858187,l,N/A,N/A,N/A,N/A
1628235,l,N/A,1,N/A,N/A
1374285,l,N/A,2,N/A,N/A
1669198,l,N/A,2,N/A,N/A
1636431,l,N/A,3,N/A,N/A
1808459,l,N/A,N/A,N/A,N/A
1808464,l,N/A,0,N/A,N/A
1669206,l,N/A,3,N/A,N/A
1423447,l,N/A,head,N/A,N/A
1325144,l,s,head,N/A,15
1644631,l,N/A,1,N/A,N/A
1636442,l,N/A,3,N/A,N/A
1808470,l,N/A,0,N/A,N/A
1849438,l,N/A,3,N/A,N/A
1423456,l,s,head,N/A,N/A
1415266,l,m,3,N/A,N/A
1652835,l,N/A,head,N/A,N/A
1636453,l,N/A,3,N/A,N/A
1300586,l,N/A,head,N/A,N/A
1423468,l,N/A,head,N/A,N/A
2242671,l,N/A,1,N/A,N/A
1325168,l,N/A,head,N/A,N/A
1546352,l,N/A,0,N/A,N/A
1570928,l,i,2,N/A,3
1620082,l,N/A,pygidium,N/A,N/A
1669233,l,N/A,3,N/A,N/A
1759345,l,N/A,N/A,N/A,N/A
1833073,l,N/A,1,N/A,N/A
1955953,l,N/A,2,N/A,N/A
1636472,l,N/A,3,N/A,N/A
1759353,l,N/A,N/A,N/A,N/A
555130,l,N/A,2,N/A,N/A
1472634,l,N/A,2,N/A,N/A
1374332,l,N/A,2,N/A,N/A
1669245,l,N/A,3,N/A,N/A
1652864,l,N/A,N/A,N/A,N/A
1759361,l,N/A,N/A,N/A,N/A
1472643,l,N/A,head,N/A,N/A
1726596,l,N/A,2,N/A,3
1849478,l,N/A,1,N/A,N/A
1685639,l,N/A,1,N/A,N/A
1276040,l,i,head,116,N/A
1759369,l,N/A,N/A,N/A,N/A
1292427,l,i,head,6,N/A
1325195,l,s,head,N/A,15
1333389,l,i,head,N/A,N/A
1546380,l,N/A,0,N/A,N/A
1669259,l,N/A,3,N/A,N/A
1620112,l,N/A,pygidium,N/A,N/A
1382545,l,N/A,3,N/A,N/A
1652882,l,N/A,head,N/A,N/A
1693840,l,N/A,1,N/A,N/A
1742992,l,N/A,1,N/A,N/A
1759378,l,N/A,N/A,N/A,N/A
2242707,l,N/A,1,N/A,N/A
1423514,l,N/A,head,N/A,N/A
1759386,l,N/A,N/A,N/A,N/A
1734815,l,N/A,2,N/A,N/A
1374369,l,s,head,49,N/A
1456289,l,i,head,N/A,N/A
1759396,l,N/A,N/A,N/A,N/A
1734825,l,N/A,2,N/A,N/A
1292458,l,i,head,7,N/A
579755,l,m,3,64,N/A
1464491,l,N/A,3,N/A,N/A
1816748,l,N/A,3,N/A,N/A
1415344,l,m,3,165,N/A
1652913,l,N/A,head,N/A,N/A
1759409,l,N/A,N/A,N/A,N/A
1808560,l,N/A,N/A,N/A,N/A
1620151,l,N/A,3,N/A,N/A
1915065,l,N/A,3,N/A,N/A
1759418,l,N/A,N/A,N/A,N/A
1808571,l,N/A,N/A,N/A,N/A
1349820,l,i,head,117,12
1374402,l,N/A,head,N/A,N/A
1784006,l,N/A,1,N/A,N/A
1120455,l,s,head,29,N/A
973000,l,N/A,0,N/A,N/A
1333449,l,i,head,N/A,N/A
1759431,l,N/A,N/A,N/A,N/A
1816775,l,N/A,2,N/A,N/A
1407180,l,i,2,N/A,7
1308877,l,i,1,N/A,1
1939662,l,i,3,N/A,3
1382607,l,N/A,head,N/A,N/A
1374416,l,i,head,N/A,N/A
1759439,l,N/A,N/A,N/A,N/A
1587410,l,N/A,1,N/A,N/A
1956042,l,N/A,2,N/A,N/A
2242769,l,N/A,1,N/A,N/A
1652949,l,N/A,head,N/A,N/A
1915093,l,N/A,3,N/A,N/A
1325272,l,i,head,N/A,N/A
1415385,l,N/A,3,N/A,N/A
1472728,l,N/A,head,N/A,N/A
1718492,l,N/A,head,N/A,N/A
1382622,l,N/A,3,N/A,N/A
1407198,l,N/A,head,N/A,N/A
1325280,l,i,head,N/A,N/A
1054945,l,i,head,23,N/A
1349857,l,i,head,N/A,N/A
1530081,l,N/A,head,N/A,N/A
1784036,l,N/A,1,N/A,N/A
1652965,l,N/A,head,N/A,N/A
1915109,l,N/A,3,N/A,N/A
1374439,l,s,head,N/A,8
1325288,l,N/A,head,N/A,N/A
2013410,l,N/A,N/A,N/A,N/A
1407216,l,s,head,N/A,11
1652978,l,N/A,3,N/A,N/A
1276147,l,i,head,N/A,N/A
1112308,l,s,head,N/A,N/A
1374453,l,s,head,N/A,8
1595638,l,N/A,2,N/A,N/A
1317111,l,i,head,7,N/A
1808632,l,N/A,N/A,N/A,N/A
1964281,l,N/A,2,N/A,N/A
1407226,l,N/A,head,N/A,N/A
1300731,l,s,head,26,N/A
1439994,l,m,2,N/A,N/A
1382653,l,N/A,head,N/A,N/A
1374462,l,s,head,N/A,8
1972475,l,N/A,1,N/A,N/A
1325312,l,N/A,head,N/A,N/A
841985,l,s,head,N/A,10
1407233,l,N/A,head,N/A,N/A
1759488,l,N/A,N/A,N/A,N/A
1808640,l,N/A,1,N/A,N/A
776455,l,i,head,123,N/A
1759495,l,N/A,N/A,N/A,N/A
1366282,l,i,2,105,N/A
1472779,l,N/A,2,N/A,N/A
1415436,l,i,3,N/A,7
1390861,l,N/A,head,N/A,N/A
1530123,l,N/A,head,N/A,N/A
1440015,l,i,2,N/A,N/A
1374480,l,s,head,N/A,8
1653009,l,N/A,3,N/A,N/A
1759506,l,N/A,N/A,N/A,N/A
1956108,l,N/A,2,N/A,N/A
1390869,l,N/A,2,N/A,N/A
1423637,l,N/A,2,N/A,N/A
1743126,l,s,2,N/A,N/A
1784085,l,N/A,2,N/A,N/A
1333529,l,m,2,47,N/A
1407257,l,N/A,head,N/A,N/A
1759513,l,N/A,N/A,N/A,N/A
1849623,l,s,2,71,N/A
1530141,l,N/A,head,N/A,N/A
1407264,l,N/A,head,N/A,N/A
1759521,l,N/A,N/A,N/A,N/A
1276194,l,i,head,N/A,N/A
1390882,l,N/A,2,N/A,N/A
1497380,l,N/A,head,N/A,N/A
1808675,l,N/A,head,N/A,N/A
1390886,l,N/A,head,N/A,N/A
1415462,l,i,3,N/A,5
1530152,l,N/A,head,N/A,N/A
1554727,l,N/A,2,N/A,N/A
1407274,l,N/A,head,N/A,N/A
1653030,l,N/A,3,N/A,N/A
1833257,l,N/A,1,N/A,N/A
1382702,l,N/A,head,N/A,N/A
1988911,l,N/A,2,N/A,N/A
1415473,l,m,3,159,N/A
1374514,l,s,head,N/A,8
1456434,l,s,head,N/A,11
1407284,l,N/A,head,N/A,N/A
1349942,l,s,1,81,N/A
1661238,l,N/A,1,N/A,N/A
1743161,l,N/A,2,N/A,N/A
1472828,l,N/A,head,N/A,N/A
1349949,l,s,1,101,N/A
1390910,l,N/A,2,N/A,N/A
1407293,l,N/A,head,N/A,N/A
1653053,l,N/A,3,N/A,N/A
1407298,l,N/A,head,N/A,N/A
1349956,l,s,1,94,N/A
1743172,l,N/A,2,N/A,N/A
1988935,l,N/A,2,N/A,N/A
1407304,l,N/A,head,N/A,N/A
1808713,l,N/A,head,N/A,N/A
1472844,l,i,head,N/A,N/A
1390927,l,N/A,2,N/A,N/A
1743184,l,N/A,2,N/A,N/A
1751380,l,N/A,N/A,N/A,N/A
1808725,l,N/A,head,N/A,N/A
1063255,l,N/A,N/A,N/A,N/A
1661279,l,N/A,1,N/A,N/A
1653088,l,N/A,3,N/A,N/A
1841508,l,N/A,0,N/A,N/A
1816934,l,N/A,head,N/A,N/A
1988966,l,N/A,2,N/A,N/A
1309032,l,i,1,N/A,2
1382761,l,i,2,N/A,N/A
1808746,l,N/A,head,N/A,N/A
801132,l,i,head,76,N/A
1653103,l,N/A,3,N/A,N/A
1661296,l,N/A,1,N/A,N/A
1415537,l,s,3,N/A,N/A
1743218,l,N/A,3,N/A,N/A
1808755,l,N/A,head,N/A,N/A
1841524,l,N/A,0,N/A,N/A
1816950,l,N/A,head,N/A,N/A
1325432,l,i,head,N/A,N/A
1677691,l,N/A,1,N/A,N/A
1325436,l,s,head,N/A,15
1743228,l,N/A,3,N/A,N/A
1685886,l,N/A,3,N/A,N/A
1653120,l,N/A,3,N/A,N/A
1735044,l,N/A,3,N/A,N/A
1743238,l,N/A,3,N/A,N/A
833928,l,N/A,head,N/A,N/A
1374601,l,s,head,N/A,8
1472907,l,N/A,head,N/A,N/A
1735053,l,N/A,3,N/A,N/A
1325454,l,i,head,N/A,N/A
1636753,l,N/A,3,N/A,N/A
1743249,l,N/A,3,N/A,N/A
1751445,l,N/A,N/A,N/A,N/A
842134,l,s,head,N/A,10
1735062,l,N/A,3,N/A,N/A
1333656,l,N/A,2,N/A,N/A
1808792,l,N/A,N/A,N/A,N/A
1743258,l,N/A,3,N/A,N/A
1816982,l,s,head,N/A,N/A
1636764,l,N/A,3,N/A,N/A
1931676,l,N/A,2,N/A,N/A
1735070,l,N/A,3,N/A,N/A
1472928,l,i,2,N/A,6
1972642,l,N/A,2,N/A,N/A
1636773,l,N/A,3,N/A,N/A
1374631,l,s,head,N/A,8
1735079,l,N/A,3,N/A,N/A
1751466,l,N/A,N/A,N/A,N/A
555435,l,N/A,2,N/A,N/A
1980839,l,N/A,1,N/A,N/A
1325485,l,i,head,N/A,N/A
1989037,l,N/A,2,N/A,N/A
1317295,l,s,head,N/A,N/A
1325489,l,s,head,N/A,15
1423794,l,N/A,3,N/A,N/A
1530290,l,N/A,2,N/A,N/A
1743284,l,N/A,3,N/A,N/A
1980853,l,N/A,1,N/A,N/A
1317306,l,s,head,N/A,N/A
1849787,l,s,2,91,N/A
1628605,l,N/A,2,N/A,N/A
932287,l,i,1,N/A,N/A
1735103,l,s,0,N/A,16
1743295,l,N/A,3,N/A,N/A
1448388,l,N/A,head,N/A,N/A
1964485,l,N/A,1,N/A,N/A
1374664,l,N/A,head,N/A,N/A
1743305,l,N/A,3,N/A,N/A
1382859,l,i,2,N/A,6
1046988,l,N/A,3,N/A,N/A
1530315,l,N/A,2,N/A,N/A
1677775,l,m,2,N/A,N/A
1309139,l,s,0,N/A,18
1841620,l,N/A,N/A,N/A,N/A
1743317,l,N/A,3,N/A,N/A
1472982,l,N/A,2,N/A,N/A
1382871,l,i,2,N/A,6
1276376,l,N/A,2,N/A,N/A
1374680,l,s,head,N/A,8
1415642,l,N/A,3,N/A,N/A
1620440,l,N/A,pygidium,N/A,N/A
1620444,l,N/A,3,N/A,N/A
1653210,l,N/A,N/A,N/A,N/A
1325534,l,N/A,head,N/A,N/A
1309151,l,s,0,N/A,18
1743328,l,N/A,3,N/A,N/A
1276385,l,s,head,13,N/A
1841629,l,N/A,N/A,N/A,N/A
1415651,l,N/A,3,N/A,N/A
1366501,l,i,2,79,7
1980902,l,N/A,1,N/A,N/A
1309159,l,s,0,N/A,18
1989095,l,N/A,2,N/A,N/A
1595882,l,N/A,0,N/A,N/A
1849836,l,N/A,2,N/A,N/A
1743341,l,N/A,head,N/A,N/A
1317358,l,s,head,N/A,11
555503,l,N/A,2,N/A,N/A
1350126,l,i,head,N/A,N/A
1366510,l,i,2,108,N/A
1423855,l,N/A,3,N/A,N/A
1792497,l,N/A,2,N/A,N/A
768500,l,i,head,N/A,12
1309173,l,s,0,N/A,N/A
1464822,l,N/A,2,N/A,N/A
1841646,l,N/A,0,N/A,N/A
1686008,l,N/A,3,N/A,N/A
1776120,l,N/A,1,N/A,N/A
1980914,l,N/A,1,N/A,N/A
1989108,l,N/A,2,N/A,N/A
1980926,l,N/A,1,N/A,N/A
1317375,l,i,head,N/A,N/A
1456639,l,i,2,N/A,1
1743361,l,N/A,head,N/A,N/A
1751551,l,N/A,N/A,N/A,N/A
1989125,l,N/A,2,N/A,N/A
1759750,l,N/A,N/A,N/A,N/A
1849863,l,s,2,94,N/A
1333769,l,N/A,head,N/A,N/A
1776137,l,N/A,1,N/A,N/A
1620491,l,N/A,head,N/A,N/A
1407500,l,N/A,2,N/A,N/A
1751564,l,N/A,N/A,N/A,N/A
1423886,l,N/A,3,N/A,N/A
1759759,l,N/A,N/A,N/A,N/A
1841678,l,N/A,1,N/A,N/A
1980943,l,N/A,1,N/A,N/A
1784341,l,N/A,3,N/A,N/A
1989141,l,N/A,2,N/A,N/A
1759768,l,N/A,N/A,N/A,N/A
1407514,l,N/A,2,N/A,N/A
1915418,l,N/A,1,N/A,N/A
1759777,l,N/A,N/A,N/A,17
1391139,l,N/A,3,N/A,N/A
1563171,l,N/A,N/A,N/A,N/A
1645093,l,N/A,head,N/A,N/A
1751591,l,N/A,N/A,N/A,N/A
1980967,l,N/A,1,N/A,N/A
162347,l,N/A,head,N/A,N/A
1628716,l,N/A,2,N/A,N/A
1432109,l,N/A,3,N/A,N/A
1276462,l,s,head,N/A,N/A
1653292,l,N/A,N/A,N/A,N/A
1915437,l,N/A,1,N/A,N/A
1841713,l,N/A,head,N/A,N/A
1350197,l,i,head,N/A,N/A
1989176,l,N/A,2,N/A,N/A
1276473,l,i,head,N/A,N/A
1915450,l,N/A,1,N/A,N/A
1374779,l,N/A,2,N/A,N/A
1514044,l,N/A,2,N/A,N/A
1980990,l,N/A,1,N/A,N/A
1497663,l,i,0,N/A,N/A
1620547,l,N/A,pygidium,N/A,N/A
1276485,l,i,head,N/A,N/A
1407559,l,N/A,head,N/A,N/A
1620551,l,N/A,head,N/A,N/A
1653319,l,N/A,3,N/A,N/A
1751624,l,N/A,N/A,N/A,N/A
1743435,l,N/A,head,N/A,N/A
1628748,l,N/A,2,N/A,N/A
1989193,l,N/A,2,N/A,N/A
1841743,l,i,2,79,7
1407568,l,N/A,head,N/A,N/A
1915471,l,N/A,1,N/A,N/A
1276501,l,s,head,N/A,N/A
1317461,l,N/A,head,N/A,N/A
6743,l,s,head,1,N/A
1448535,l,N/A,2,N/A,N/A
1743446,l,N/A,head,N/A,N/A
1923672,l,s,head,168,N/A
1981017,l,N/A,1,N/A,N/A
1407580,l,N/A,head,N/A,N/A
1669725,l,N/A,head,N/A,N/A
1989207,l,N/A,2,N/A,N/A
1620577,l,N/A,head,N/A,N/A
1399394,l,m,2,68,N/A
1555042,l,N/A,3,N/A,N/A
1743462,l,N/A,head,N/A,N/A
1915494,l,N/A,1,N/A,N/A
1989222,l,N/A,2,N/A,N/A
1669739,l,N/A,3,N/A,N/A
555629,l,N/A,head,N/A,N/A
1587823,l,N/A,2,N/A,N/A
1743472,l,N/A,head,N/A,N/A
1407603,l,s,head,N/A,10
1391222,l,m,3,66,N/A
1342071,l,i,head,N/A,N/A
1653369,l,N/A,N/A,N/A,N/A
1423994,l,N/A,3,N/A,N/A
1743483,l,N/A,head,N/A,N/A
498302,l,i,head,124,12
55935,l,i,head,3,N/A
1243776,l,N/A,2,N/A,N/A
1333887,l,i,head,123,N/A
1391234,l,m,3,68,N/A
1620614,l,N/A,head,N/A,N/A
1743495,l,N/A,head,N/A,N/A
1981062,l,N/A,1,N/A,N/A
1653385,l,N/A,N/A,N/A,N/A
1751690,l,N/A,N/A,N/A,N/A
1522315,l,N/A,2,N/A,N/A
1989260,l,N/A,2,N/A,N/A
1407629,l,s,head,N/A,10
1743506,l,N/A,head,N/A,N/A
1981074,l,N/A,1,N/A,N/A
1669782,l,N/A,head,N/A,N/A
932505,l,i,2,79,7
1489563,l,i,head,125,12
1981086,l,N/A,1,N/A,N/A
1743519,l,N/A,head,N/A,N/A
1407648,l,s,head,N/A,10
1809055,l,N/A,head,N/A,N/A
1989279,l,N/A,2,N/A,N/A
1653413,l,N/A,N/A,N/A,N/A
1759910,l,N/A,N/A,N/A,N/A
203433,l,N/A,head,N/A,N/A
1284780,l,s,head,32,N/A
1317548,l,N/A,head,N/A,N/A
1407662,l,s,head,N/A,10
1759919,l,N/A,N/A,N/A,N/A
1669808,l,N/A,head,N/A,N/A
1440433,l,N/A,pygidium,N/A,N/A
1981102,l,N/A,1,N/A,N/A
1374900,l,N/A,2,N/A,N/A
1743541,l,N/A,head,N/A,N/A
1989304,l,N/A,2,N/A,N/A
1407675,l,s,head,N/A,10
1669820,l,N/A,head,N/A,N/A
1342141,l,i,head,120,N/A
1628861,l,N/A,2,N/A,N/A
252608,l,s,head,5,N/A
1612489,l,N/A,1,N/A,N/A
1653450,l,N/A,N/A,N/A,N/A
1407695,l,N/A,head,N/A,N/A
277200,l,s,head,46,N/A
2112212,l,N/A,2,N/A,N/A
2005717,l,N/A,1,N/A,N/A
1759959,l,N/A,N/A,N/A,N/A
1989339,l,N/A,2,N/A,N/A
1407708,l,N/A,head,N/A,N/A
1440477,l,N/A,pygidium,N/A,N/A
1604316,l,i,1,N/A,2
1456866,l,s,head,N/A,N/A
1653474,l,N/A,N/A,N/A,N/A
2013923,l,N/A,1,N/A,3
1678053,l,N/A,2,N/A,N/A
1489640,l,m,head,164,N/A
1989355,l,N/A,2,N/A,N/A
1276652,l,i,head,127,N/A
1399532,l,N/A,2,N/A,N/A
2005746,l,N/A,1,N/A,N/A
1759989,l,N/A,N/A,N/A,17
1841913,l,N/A,head,N/A,N/A
1989369,l,N/A,2,N/A,N/A
1653499,l,N/A,N/A,N/A,N/A
2005759,l,N/A,1,N/A,N/A
1760004,l,N/A,N/A,N/A,17
1587973,l,i,1,N/A,N/A
1972998,l,N/A,2,N/A,N/A
1981189,l,N/A,1,N/A,N/A
1989382,l,N/A,2,N/A,N/A
1383178,l,i,2,N/A,N/A
1301261,l,N/A,2,N/A,N/A
1350414,l,s,pygidium,N/A,9
1547023,l,N/A,0,N/A,N/A
1063696,l,s,head,N/A,N/A
1407761,l,N/A,head,N/A,N/A
1473296,l,N/A,2,N/A,N/A
1760015,l,N/A,N/A,N/A,17
1301268,l,i,head,4,N/A
1653524,l,N/A,N/A,N/A,N/A
1809170,l,N/A,N/A,N/A,N/A
1989394,l,N/A,2,N/A,N/A
1407769,l,N/A,head,N/A,N/A
2186010,l,N/A,N/A,N/A,N/A
1686301,l,N/A,2,N/A,N/A
1473311,l,s,head,N/A,N/A
1407776,l,N/A,head,N/A,N/A
1481504,l,N/A,2,N/A,N/A
1989408,l,N/A,2,N/A,N/A
2005791,l,N/A,1,N/A,N/A
2186018,l,N/A,N/A,N/A,N/A
1727269,l,N/A,N/A,N/A,N/A
1981221,l,N/A,1,N/A,N/A
1653543,l,N/A,N/A,N/A,N/A
2235169,l,N/A,1,N/A,N/A
1383209,l,N/A,3,N/A,N/A
1686314,l,N/A,2,N/A,N/A
2186025,l,N/A,N/A,N/A,N/A
1276717,l,i,head,N/A,N/A
1678127,l,N/A,1,N/A,N/A
1932081,l,N/A,2,N/A,N/A
1989426,l,N/A,2,N/A,N/A
2186036,l,N/A,N/A,N/A,N/A
1530677,l,N/A,2,N/A,N/A
1653557,l,N/A,N/A,N/A,N/A
1489722,l,N/A,N/A,N/A,N/A
1743679,l,N/A,head,N/A,N/A
1932095,l,N/A,2,N/A,N/A
1981249,l,N/A,1,N/A,N/A
1989440,l,N/A,2,N/A,N/A
1997634,l,N/A,3,N/A,N/A
2186047,l,N/A,N/A,N/A,N/A
2186053,l,N/A,N/A,N/A,N/A
1743689,l,N/A,head,N/A,N/A
1989451,l,N/A,2,N/A,N/A
2186059,l,N/A,N/A,N/A,N/A
1473358,l,N/A,head,N/A,N/A
1350479,l,i,head,N/A,N/A
1686350,l,N/A,2,N/A,N/A
1932111,l,N/A,2,N/A,N/A
1997651,l,N/A,1,N/A,N/A
2186070,l,N/A,N/A,N/A,N/A
1399642,l,N/A,2,N/A,N/A
1407835,l,m,3,N/A,N/A
1776476,l,m,2,64,N/A
1743709,l,N/A,head,N/A,N/A
1932123,l,N/A,2,N/A,N/A
1284959,l,i,head,N/A,N/A
1981275,l,N/A,1,N/A,N/A
2186076,l,N/A,N/A,N/A,N/A
2186082,l,N/A,N/A,N/A,N/A
1833829,l,i,0,N/A,N/A
1399654,l,N/A,2,N/A,N/A
1629030,l,N/A,1,N/A,N/A
1735528,l,N/A,2,N/A,N/A
1989478,l,N/A,2,N/A,N/A
2186088,l,N/A,N/A,N/A,N/A
1276781,l,N/A,head,N/A,N/A
2186094,l,N/A,N/A,N/A,N/A
1399664,l,N/A,2,N/A,N/A
1743730,l,N/A,head,N/A,N/A
1948530,l,N/A,3,N/A,N/A
2186100,l,N/A,N/A,N/A,N/A
1989493,l,N/A,2,N/A,N/A
1813610,l,N/A,N/A,N/A,N/A
1997686,l,N/A,head,N/A,N/A
1776504,l,m,2,64,N/A
1981304,l,N/A,1,N/A,N/A
1342330,l,N/A,head,N/A,N/A
2186106,l,N/A,0,N/A,N/A
1440636,l,N/A,3,N/A,N/A
1997694,l,N/A,head,N/A,N/A
1416066,l,N/A,head,N/A,N/A
1514371,l,N/A,1,N/A,N/A
1948546,l,N/A,3,N/A,N/A
1997701,l,N/A,head,N/A,N/A
1285000,l,N/A,head,N/A,N/A
1407883,l,i,2,N/A,N/A
1391500,l,i,2,N/A,5
1416075,l,N/A,head,N/A,N/A
1440653,l,i,3,N/A,7
1457040,l,N/A,head,N/A,N/A
1588112,l,i,1,N/A,N/A
1842067,l,i,head,N/A,12
1301396,l,s,2,91,N/A
1989523,l,N/A,2,N/A,N/A
1620886,l,N/A,pygidium,N/A,N/A
1809303,l,N/A,3,N/A,N/A
1997715,l,N/A,head,N/A,N/A
1743769,l,N/A,head,N/A,N/A
1416091,l,N/A,head,N/A,N/A
1276831,l,N/A,1,N/A,N/A
1399712,l,N/A,2,N/A,N/A
1448864,l,N/A,head,N/A,N/A
1989538,l,N/A,2,N/A,N/A
1203107,l,s,head,N/A,N/A
1956772,l,N/A,N/A,N/A,N/A
1588133,l,i,1,N/A,7
1997730,l,N/A,head,N/A,N/A
1629097,l,N/A,2,N/A,N/A
1997738,l,N/A,head,N/A,N/A
1399726,l,N/A,2,N/A,N/A
1416111,l,N/A,head,N/A,N/A
1719216,l,N/A,head,N/A,N/A
1792944,l,N/A,2,N/A,N/A
1989552,l,N/A,2,N/A,N/A
252853,l,s,head,5,N/A
1670071,l,N/A,head,N/A,N/A
1326008,l,i,head,N/A,N/A
1956791,l,N/A,head,N/A,N/A
1842108,l,N/A,2,N/A,N/A
1416125,l,N/A,head,N/A,N/A
1686461,l,N/A,2,N/A,N/A
1792957,l,N/A,2,N/A,N/A
1407937,l,m,2,N/A,N/A
1981378,l,N/A,1,N/A,N/A
1416132,l,N/A,head,N/A,N/A
1391561,l,i,1,N/A,1
1448906,l,N/A,3,N/A,N/A
1833929,l,N/A,1,N/A,N/A
1334220,l,i,head,N/A,N/A
1989584,l,N/A,2,N/A,N/A
1448913,l,N/A,head,N/A,N/A
1719249,l,s,head,N/A,N/A
1285075,l,i,head,126,N/A
1506261,l,N/A,2,N/A,N/A
1989591,l,N/A,2,N/A,N/A
2186199,l,N/A,head,N/A,N/A
1334234,l,i,head,174,N/A
1416154,l,N/A,head,N/A,N/A
1391584,l,m,1,N/A,N/A
